msmarco-passage	nomicai-modernbert-embed-rerank-point	dbpedia-entity	0.36200232094293144
msmarco-passage	nomicai-modernbert-embed-rerank-point	nfcorpus	0.3647723248965354
msmarco-passage	nomicai-modernbert-embed-rerank-point	scidocs	0.17290456751926878
msmarco-passage	nomicai-modernbert-embed-rerank-point	trec-covid	0.7855487152360041
msmarco-passage	nomicai-modernbert-embed-rerank-point	webis-touche2020	0.17005480554894095
msmarco-passage	nomicai-modernbert-embed-rerank-rankfirst	dbpedia-entity	0.5014710925229068
msmarco-passage	nomicai-modernbert-embed-rerank-rankfirst	nfcorpus	0.392272476903239
msmarco-passage	nomicai-modernbert-embed-rerank-rankfirst	scidocs	0.20378849528643772
msmarco-passage	nomicai-modernbert-embed-rerank-rankfirst	trec-covid	0.8846619304414379
msmarco-passage	nomicai-modernbert-embed-rerank-rankfirst	webis-touche2020	0.31972050612843883
msmarco-passage	nomicai-modernbert-embed-rerank-rankgpt	dbpedia-entity	0.5058375523972272
msmarco-passage	nomicai-modernbert-embed-rerank-rankgpt	nfcorpus	0.40197425952788046
msmarco-passage	nomicai-modernbert-embed-rerank-rankgpt	scidocs	0.21244934791061107
msmarco-passage	nomicai-modernbert-embed-rerank-rankgpt	trec-covid	0.8663407392002882
msmarco-passage	nomicai-modernbert-embed-rerank-rankgpt	webis-touche2020	0.3079766766273409
msmarco-passage	nomicai-modernbert-embed-rerank-rankzephyr	dbpedia-entity	0.48260095004214115
msmarco-passage	nomicai-modernbert-embed-rerank-rankzephyr	nfcorpus	0.3315293933524421
msmarco-passage	nomicai-modernbert-embed-rerank-rankzephyr	scidocs	0.17928406567990005
msmarco-passage	nomicai-modernbert-embed-rerank-rankzephyr	trec-covid	0.8428587680913047
msmarco-passage	nomicai-modernbert-embed-rerank-rankzephyr	webis-touche2020	0.2640505905761061
msmarco-passage	nomicai-modernbert-embed-rerank-setmaxheaptopk	dbpedia-entity	0.4440752669783133
msmarco-passage	nomicai-modernbert-embed-rerank-setmaxheaptopk	nfcorpus	0.3789096076572363
msmarco-passage	nomicai-modernbert-embed-rerank-setmaxheaptopk	scidocs	0.19559058197304463
msmarco-passage	nomicai-modernbert-embed-rerank-setmaxheaptopk	trec-covid	0.79448478352439
msmarco-passage	nomicai-modernbert-embed-rerank-setmaxheaptopk	webis-touche2020	0.23824530453513737
msmarco-passage	nomicai-modernbert-embed	arguana	0.3719060765789846
msmarco-passage	nomicai-modernbert-embed	climate-fever	0.3562347877174392
msmarco-passage	nomicai-modernbert-embed	dbpedia-entity	0.41540438392730755
msmarco-passage	nomicai-modernbert-embed	fever	0.8736452687117034
msmarco-passage	nomicai-modernbert-embed	fiqa	0.40623741537662117
msmarco-passage	nomicai-modernbert-embed	hotpotqa	0.671204595718002
msmarco-passage	nomicai-modernbert-embed	nfcorpus	0.3343314311946019
msmarco-passage	nomicai-modernbert-embed	nq	0.6214660427382158
msmarco-passage	nomicai-modernbert-embed	quora	0.8749298630483938
